figure_panel,old_figure_panel,monkey_id,area,condition,previous_trial_outcome,frequency_band,epoch_start_ms,epoch_end_ms,frequency_min_hz,frequency_max_hz,matrix_row_zero_based,matrix_column_zero_based,matrix_row_one_based,matrix_column_one_based,cp
Fig4D,Fig5A,Monkey_Y,MT,post,rewarded,alpha_beta,-300,0,5,30,10,28,11,29,0.543343779564697
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,4,1,5,0.518118326282312
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,5,1,6,0.520320123430254
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,6,1,7,0.523866783057171
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,7,1,8,0.521397000000386
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,8,1,9,0.519742035864112
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,9,1,10,0.532666754602822
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,10,1,11,0.542400181433284
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,11,1,12,0.540256125531712
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,12,1,13,0.52923533667413
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,13,1,14,0.516640689467746
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,14,1,15,0.513646804062388
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,15,1,16,0.518129493386992
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,16,1,17,0.525548074116238
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,17,1,18,0.530215578139917
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,18,1,19,0.528335377121175
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,19,1,20,0.526684615755943
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,20,1,21,0.524944167675889
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,21,1,22,0.518109960129518
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,22,1,23,0.508204113017746
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,23,1,24,0.497102345800013
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,24,1,25,0.493338497991556
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,25,1,26,0.501458868742038
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,26,1,27,0.517377552341527
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,27,1,28,0.529482978834147
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,0,28,1,29,0.527064334478462
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,4,2,5,0.517082760551466
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,5,2,6,0.525216174090467
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,6,2,7,0.534115544521977
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,7,2,8,0.536050073804471
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,8,2,9,0.530867495101813
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,9,2,10,0.530548031053172
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,10,2,11,0.530425264995606
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,11,2,12,0.53025188075473
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,12,2,13,0.532751986092299
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,13,2,14,0.534362212088366
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,14,2,15,0.537493698221098
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,15,2,16,0.544149023849187
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,16,2,17,0.551450723106473
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,17,2,18,0.552493560009694
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,18,2,19,0.547215580598171
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,19,2,20,0.53937776268383
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,20,2,21,0.533001155042633
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,21,2,22,0.524066251849358
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,22,2,23,0.514165124167734
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,23,2,24,0.508889261046166
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,24,2,25,0.50775013836474
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,25,2,26,0.515427906488897
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,26,2,27,0.529187472049958
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,27,2,28,0.542224661127564
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,1,28,2,29,0.547251929314852
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,4,3,5,0.515857279770091
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,5,3,6,0.523337999697838
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,6,3,7,0.530798104840757
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,7,3,8,0.533394358223101
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,8,3,9,0.53212841698548
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,9,3,10,0.525997497320989
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,10,3,11,0.524929201657275
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,11,3,12,0.53082432880713
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,12,3,13,0.54168224416826
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,13,3,14,0.5534559421896
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,14,3,15,0.561147896431391
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,15,3,16,0.566369115525951
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,16,3,17,0.569817283518556
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,17,3,18,0.566992447899295
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,18,3,19,0.560475438781192
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,19,3,20,0.547671147157678
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,20,3,21,0.534328883752274
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,21,3,22,0.528875513395184
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,22,3,23,0.521593329992912
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,23,3,24,0.524585501625699
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,24,3,25,0.526238629013874
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,25,3,26,0.535513275369895
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,26,3,27,0.546614462842858
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,27,3,28,0.5533310188828
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,2,28,3,29,0.547061709749169
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,4,4,5,0.517386681969724
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,5,4,6,0.524993221033272
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,6,4,7,0.534356442795808
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,7,4,8,0.541575204374022
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,8,4,9,0.54199233711735
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,9,4,10,0.535197946589728
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,10,4,11,0.529382194317467
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,11,4,12,0.531785251999331
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,12,4,13,0.542056785721485
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,13,4,14,0.553701235268605
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,14,4,15,0.560493768638265
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,15,4,16,0.561752820022548
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,16,4,17,0.561876256758673
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,17,4,18,0.559877142192251
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,18,4,19,0.556574823728336
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,19,4,20,0.549169404457877
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,20,4,21,0.539709755604132
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,21,4,22,0.533369118549401
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,22,4,23,0.533552754863241
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,23,4,24,0.537848377042352
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,24,4,25,0.537810132106371
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,25,4,26,0.538947740306198
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,26,4,27,0.543895013351438
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,27,4,28,0.548205662799686
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,3,28,4,29,0.543648659559651
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,4,5,5,0.52758310670588
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,5,5,6,0.537177174399852
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,6,5,7,0.544257703033385
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,7,5,8,0.547389382121309
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,8,5,9,0.543276083702992
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,9,5,10,0.539339937849114
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,10,5,11,0.538720794919346
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,11,5,12,0.539037590725565
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,12,5,13,0.538676234264701
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,13,5,14,0.545135421411066
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,14,5,15,0.548739353004041
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,15,5,16,0.551015103283839
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,16,5,17,0.551476041342444
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,17,5,18,0.549402374850191
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,18,5,19,0.548915874167567
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,19,5,20,0.546894399197384
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,20,5,21,0.538775225162636
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,21,5,22,0.540935901879611
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,22,5,23,0.54472620629199
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,23,5,24,0.541095547031183
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,24,5,25,0.541468867488481
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,25,5,26,0.546672219998454
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,26,5,27,0.54735342415058
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,27,5,28,0.548843650291867
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,28,5,29,0.551941861893791
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,4,6,5,0.533966109067609
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,5,6,6,0.535127053346373
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,6,6,7,0.540581859671634
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,7,6,8,0.542851802162733
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,8,6,9,0.542524914415497
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,9,6,10,0.5466285419849
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,10,6,11,0.545962144172995
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,11,6,12,0.54355636615297
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,12,6,13,0.543135573520017
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,13,6,14,0.549333021019868
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,14,6,15,0.557035923335367
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,15,6,16,0.564035143638834
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,16,6,17,0.563602008425679
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,17,6,18,0.557694225542037
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,18,6,19,0.552651649762252
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,19,6,20,0.549924413416234
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,20,6,21,0.547696706983626
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,21,6,22,0.547642855864088
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,22,6,23,0.550324452714535
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,23,6,24,0.554733051257586
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,24,6,25,0.561450254433222
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,25,6,26,0.567566402946189
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,26,6,27,0.569376889609208
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,27,6,28,0.572111651214695
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,28,6,29,0.571152413849252
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,4,7,5,0.548416613922522
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,5,7,6,0.550152629364146
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,6,7,7,0.551318081445458
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,7,7,8,0.552059032508963
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,8,7,9,0.556169609158684
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,9,7,10,0.558431642929114
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,10,7,11,0.546718162146125
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,11,7,12,0.533565977977258
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,12,7,13,0.534107301868042
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,13,7,14,0.543704079691755
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,14,7,15,0.555044911030934
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,15,7,16,0.56668953236281
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,16,7,17,0.57567395460025
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,17,7,18,0.57870612057686
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,18,7,19,0.572297813090315
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,19,7,20,0.558751479811871
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,20,7,21,0.549088720564947
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,21,7,22,0.548898963448379
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,22,7,23,0.553580259864249
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,23,7,24,0.559557952152124
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,24,7,25,0.563209545938321
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,25,7,26,0.559896623828472
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,26,7,27,0.563430818702097
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,27,7,28,0.568480928449558
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,28,7,29,0.563450318271087
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,4,8,5,0.557584588106057
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,5,8,6,0.554945494861236
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,6,8,7,0.550537171994377
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,7,8,8,0.547189813722015
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,8,8,9,0.55139924276869
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,9,8,10,0.555837471576065
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,10,8,11,0.547759731300311
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,11,8,12,0.538831815341587
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,12,8,13,0.536570202223663
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,13,8,14,0.53906959937737
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,14,8,15,0.543400955828137
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,15,8,16,0.547283769663789
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,16,8,17,0.555052111183965
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,17,8,18,0.561232004108466
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,18,8,19,0.561693042276576
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,19,8,20,0.555597152684162
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,20,8,21,0.549012071733298
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,21,8,22,0.544695686297201
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,22,8,23,0.541208191673796
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,23,8,24,0.535993090207098
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,24,8,25,0.533701933844132
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,25,8,26,0.538200682709423
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,26,8,27,0.553478518435512
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,27,8,28,0.564522913452083
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,28,8,29,0.561815060223703
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,4,9,5,0.546491978015757
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,5,9,6,0.539742823049843
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,6,9,7,0.530975951975505
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,7,9,8,0.530751583855421
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,8,9,9,0.530562577996247
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,9,9,10,0.53064130010014
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,10,9,11,0.522330374064409
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,11,9,12,0.518203923111822
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,12,9,13,0.5229182314516
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,13,9,14,0.528301329290319
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,14,9,15,0.52719113224102
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,15,9,16,0.522053010196905
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,16,9,17,0.517773120965787
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,17,9,18,0.517333610562768
Fig4D,Fig5A,Monkey_Y,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,18,9,19,0.51663680820961
